precision,recall
0.06278223936339004,1.0
0.06275936142166674,0.999611197511664
0.06276089344562431,0.999611197511664
0.06276242554438043,0.999611197511664
0.06276395771794058,0.999611197511664
0.06276548996631023,0.999611197511664
0.06276702228949489,0.999611197511664
0.0627685546875,0.999611197511664
0.06277008716033106,0.999611197511664
0.06277161970799355,0.999611197511664
0.06277315233049295,0.999611197511664
0.06277468502783475,0.999611197511664
0.06277621780002442,0.999611197511664
0.06277775064706745,0.999611197511664
0.06277928356896931,0.999611197511664
0.06278081656573549,0.999611197511664
0.06278234963737149,0.999611197511664
0.06278388278388278,0.999611197511664
0.06278541600527486,0.999611197511664
0.06276252808439972,0.9992223950233281
0.0627640608591594,0.9992223950233281
0.06276559370878718,0.9992223950233281
0.06276712663328855,0.9992223950233281
0.062768659632669,0.9992223950233281
0.06277019270693403,0.9992223950233281
0.0627717258560891,0.9992223950233281
0.06277325908013971,0.9992223950233281
0.06277479237909135,0.9992223950233281
0.06277632575294952,0.9992223950233281
0.06277785920171967,0.9992223950233281
0.06277939272540733,0.9992223950233281
0.06278092632401798,0.9992223950233281
0.0627824599975571,0.9992223950233281
0.06278399374603019,0.9992223950233281
0.06278552756944275,0.9992223950233281
0.06278706146780025,0.9992223950233281
0.06278859544110821,0.9992223950233281
0.0627901294893721,0.9992223950233281
0.06279166361259743,0.9992223950233281
0.06279319781078968,0.9992223950233281
0.06279473208395436,0.9992223950233281
0.06279626643209696,0.9992223950233281
0.06279780085522296,0.9992223950233281
0.0627993353533379,0.9992223950233281
0.06280086992644723,0.9992223950233281
0.06280240457455648,0.9992223950233281
0.06280393929767113,0.9992223950233281
0.06280547409579668,0.9992223950233281
0.06280700896893864,0.9992223950233281
0.0628085439171025,0.9992223950233281
0.06281007894029376,0.9992223950233281
0.06281161403851794,0.9992223950233281
0.06281314921178052,0.9992223950233281
0.062814684460087,0.9992223950233281
0.06281621978344291,0.9992223950233281
0.06281775518185373,0.9992223950233281
0.06281929065532497,0.9992223950233281
0.06282082620386213,0.9992223950233281
0.06282236182747072,0.9992223950233281
0.06282389752615625,0.9992223950233281
0.06282543329992422,0.9992223950233281
0.06282696914878012,0.9992223950233281
0.0628285050727295,0.9992223950233281
0.06283004107177782,0.9992223950233281
0.06283157714593061,0.9992223950233281
0.0628331132951934,0.9992223950233281
0.06283464951957164,0.9992223950233281
0.06283618581907091,0.9992223950233281
0.06283772219369667,0.9992223950233281
0.06283925864345445,0.9992223950233281
0.06284079516834976,0.9992223950233281
0.0628423317683881,0.9992223950233281
0.06284386844357501,0.9992223950233281
0.06284540519391597,0.9992223950233281
0.06284694201941653,0.9992223950233281
0.06284847892008216,0.9992223950233281
0.06285001589591842,0.9992223950233281
0.06285155294693079,0.9992223950233281
0.0628530900731248,0.9992223950233281
0.06285462727450597,0.9992223950233281
0.0628561645510798,0.9992223950233281
0.06285770190285184,0.9992223950233281
0.06285923932982757,0.9992223950233281
0.06286077683201252,0.9992223950233281
0.06286231440941223,0.9992223950233281
0.0628638520620322,0.9992223950233281
0.06286538978987793,0.9992223950233281
0.062866927592955,0.9992223950233281
0.06286846547126887,0.9992223950233281
0.06287000342482509,0.9992223950233281
0.06287154145362918,0.9992223950233281
0.06287307955768666,0.9992223950233281
0.06287461773700306,0.9992223950233281
0.06287615599158389,0.9992223950233281
0.06287769432143468,0.9992223950233281
0.06287923272656097,0.9992223950233281
0.06288077120696826,0.9992223950233281
0.0628823097626621,0.9992223950233281
0.062883848393648,0.9992223950233281
0.06288538709993148,0.9992223950233281
0.06288692588151809,0.9992223950233281
0.06288846473841335,0.9992223950233281
0.06289000367062278,0.9992223950233281
0.06289154267815192,0.9992223950233281
0.06289308176100629,0.9992223950233281
0.06289462091919143,0.9992223950233281
0.06289616015271285,0.9992223950233281
0.06289769946157611,0.9992223950233281
0.06289923884578673,0.9992223950233281
